title	address	city	theme	introduce	traffic_guide	open_time	ticket_information	ticket_price	ticket_total	ticket_surplus	stars
河池德胜	 广西·河池 河池市德胜镇 	河池	NA	德胜风景区位于城区47公里的德胜镇境内。 　　德胜街中心。一山巍然屹立，形如玉笏，山顶常有白云缭绕，为鸣琴山，又名白云山，明代刻有“独尊峰”三字。山中回音效果极佳，鼎沸入声，四面来风，均有回音，声如鸣琴，景称“玉笏鸣琴”。		NA	NA	NA	366	366	3
百鸟岩	 广西·河池  	河池	NA	百鸟岩，又名延寿洞，位于巴马甲篆乡西北面的漠斋山下，该洞是个独特的地下河溶洞，是大自然几亿年来的“杰作”。百鸟岩的成因主要是在地下河水对漠斋山不断的溶蚀、浸蚀、崩塌的漫长过程中扩大而形成。 ??盘阳河自巴马甲篆乡吉屯白熊洞潜入山下，形成了1500多米的伏流暗河，然后从此洞流出，是盘阳河注入红水河前的最后一处伏流出水口。洞中钟乳石千姿百态，各肖物类，水碧石净，光环影绕，特别是伴随着游船的前行，在每隔两三百米就有一个天窗而形成日光月色的光感效果及在光与影不断变幻的时光隧道中，犹如经历了“三天三夜”的神奇感受而令人兴奋不已。 ??洞顶岩泉四季飘洒，洞中冬暖夏凉，三伏宜避暑，严冬可避寒。洞内距出口不远的厅堂中隐约可闻百鸟轻唱，蝙蝠和鸣，厅顶有岩燕、岩鹰、翠鸟、蝙蝠等飞行动物在此栖息，每当朝霞初升或夕阳西斜的时候，成千上万的岩燕飞出洞口贴水逐戏，蔚为壮观，因此得名百鸟岩。 ??游百鸟岩只要一个半小时。去半个小时，回半个小时，在洞内感受神奇的“三天三夜”也只有半个小时。时间虽短，其乐无穷。百魔洞是在岸上走，百鸟岩是在水上游。百魔洞还有几盏照明灯，百鸟岩一盏照明灯都没有，拍照很困难。“夜里”根本没法拍，“白天”的光线也很弱。那昼夜交替、光与影变幻的奇观，一般相机是很难把它表现出来。拍了不少，有影能看的不多，大家将就看吧。		NA	NA	NA	311	311	3
石头开花	 广西·河池 广西河池市都安瑶族自治县澄江乡红渡村鼓楼屯 	河池	避暑	"“世界一绝”都安长寿山石头开花景区位于都安澄江乡长寿山上，距都安县城8公里，浏览景线2公里，精致景点58处，各景点惟妙惟肖，鬼斧神工，不失为大自然之神奇。长寿山是一座具非常灵气的喀斯特地貌石山上，约形成于1.25亿年前，恒古时也就是恐龙时代，该山范围是一片深海，游戈着体形庞大且种类众多的海龟。一亿年前，因地壳运动，该域变成陆地，历经亿年的炼释众多海龟形成化石。据不完全统计，在一平方公里的山上，已发现有一千多个寿龟，可谓世上密度最大的龟地。因龟代表吉祥、长寿，故古人把该山称为“长寿山”，“长寿山”自有长寿山的山魂，独具有灵气。据当地瑶民言，经常到长寿山走走，汲取其灵气，能延年益寿。有彦语云：“长寿山上走一走，人人活到九十九”！

长寿山上，除了有众多的寿龟外，最神奇奥妙的莫过于“石头开花”。“石头开花”简言之，就是一块大石上长出玫瑰花。经调查，到目前为止，除此外世界上还未发现石头上也能开出玫瑰花的记载。而这一神奇景象，长寿山就独此一帜，可称为“世界一绝”！ 更为奇妙的是，从景区入口至出口，各景点交相辉印，连成爱情一条线，得名曰 “爱情专线”，爱情专线景点如下： 亿年寿星→天路→海枯石烂→爱情明灯→力挺千钧→风雨同舟→金蟾引路→一颗不变心→带刺的玫瑰→对歌坡→仙女贺喜→瑶山神坛→玫瑰园→玫瑰羞开→石花园→瑶王古居→竹林通幽→石桥相会→洞房花烛→瑶家新娘→千龟贺喜→狮王迎客→年年有余。纵观景线，犹如一对情侣从初恋到热恋再到结婚的一个婚姻历程，足可令众生神往，踏上长寿山既汲寿山之灵气，又品爱情之浪漫！实是天赐恩惠，布众福泽！ 正是：长寿山端，福寿连绵！ 石头开花，世界经典！ 爱情专线，感动红颜！ 长寿之旅，康乐万年！

"	"都安8公里自驾车 
南宁128公里自驾车到景区 
南宁方向的自驾车游客可从安吉收费站上高速，沿都（安）南（宁）高速前行，到都安收费站下高速后，请折返都安至马山国道。"	8:00-18:00 	"     欣欣价-石头开花成人票：60元起（省28元）；
欣欣价-石头开花儿童票：30元起（省20元）；
欣欣价-石头开花老年票：30元起（省20元）。

特殊人群： A.免费政策：1.2以下儿童免票；
B.优惠政策：1.2-1.4米儿童购儿童票。 "		334	334	5
川洞河燕子湖景区	 广西·河池 广西壮族自治区河池市天峨县川洞景区 	河池	洞穴 湖泊 游船	"川洞河燕子湖景区是一个远离城市喧嚣的世外桃园，该景区是集天坑、溶洞、峡谷、河流、沙滩、湖泊、原始森林等众多奇特景观为一体的生态景区。
景区内河谷长15公里，远古幽深，河流蜿蜒曲折，河水清澈见底，如黛的原林古木参天。最为神奇的是大自然的鬼斧神工把阻隔河流的大石山凿成一宽30多米，高120多米，长近400米的巨型溶洞，数十万只燕子栖身其间，形成蔚为壮观的绝景，燕子湖的名称也由此而来。
古朴的川洞河自莽莽原始森林奔流而来，历经亿万年的天然造化，洞穿大山，注入燕子湖，贯通龙滩天湖；景区内青山、碧水、秀湖、奇洞相映成趣，层峦叠嶂、林海无边，堪称人间仙境；每当春暖花开，引来数十万只燕子在洞内衔泥垒巢，神奇壮观。

"	自驾：朝河池/百色方向，稍向右转进入二塘互通，在二塘互通从入口进入南宁绕城高速公路，朝河池/贵州/G75方向，稍向右转进入兰海高速公路，在都安互通立交桥稍向左转进入G050，直行进入G210，过坡头到达终点。	8:00-18:00 	"         欣欣成人门票价：45元起（省81元）；
特惠政策：
A.免票政策：儿童身高1.2(含）米以下免费。
B.优惠政策：60（含）岁以上的老人持有效证件购景区优惠票。 "		376	376	3
都安三岛湾国际度假区	 广西·河池 广西河池都安瑶族自治县地苏镇兴利村红水河边 	河池	NA	"广西红水河都安三岛湾国际度假区项目位于地苏镇兴利村红水河边，距离都安县城17公里、大化县城10公里、南宁市马山县城25公里，规划总面积 为831.83公顷，计划总投资11亿元。
项目于2015年5月列入了全国优选旅游项目名录，是自治区层面统筹推进重大旅游项目，同时也是巴马长寿养生国际旅游区重点建设项目之一。景区遵循“高起点规划，高标准建设”原则 ，结合现代特色农业核心示范区共同打造，将旅游景区与现代观光农业有效结合，按照国家级度假区标准规划设计，构建合理的旅游产品体系以及支撑保障体系，即建设集观光游憩、休闲度 假、河谷度假、商务会奖、民俗体验为一体，最终成为拥有一流景点、一流设施、一流服务、逐步打造成为“南宁—都安—巴马”中间漫游示范带和独具魅力的国际旅游目的地。
项目计划建设期自2013年至2020年，共分三期建设4个区域八个功能，即布努瑶民俗休闲区（生态乡村休闲、布努瑶风情体验）、河谷农业休闲区（现代农业观光、农业休闲体验）、河谷 观光游憩区（河谷观光游赏、滨水休闲游憩）、河谷休闲度假区（河谷休闲度假、商务会奖度假）。
总体定位以南宁为核心的区内客源市场为基础，以珠三角等近程客源市场为重点，大力开发长三角、环渤海地区及港澳台地区、东盟国家客源市场，面向世界。至2020年末，年游客量达 50.2万人次，实现旅游收入达6.02亿元以上。
"		NA	NA	NA	309	309	2
万寿谷	 广西·河池 广西省河池市凤山县袍里乡坡心村 	河池	峡谷 洞穴	"万寿谷景区是世界地质公园的核心景区，国家AAAA级景区，国家地质公园，2012年被联合国教科文组织评为世界地质公园。（中国有26个世界地质公园，万寿谷是广西壮族自治区境内唯一的一个世界地质公园）。万寿谷景区位于广西壮族自治区西北部的凤山县三门海镇（原袍里乡）坡心村，位于“巴马长寿之源”盘阳河的上游。距南宁300公里，有高速公路，二级路贯通，行程4个小时左右；距凤山县城20公里，距世界著名长寿之乡巴马县城38公里；距著名巴马长寿村15公里。

万寿谷景区地处云贵高原向广西盆地过渡地带，在几百万年前的第三纪以后，地壳大幅度隆起，成为海拔1000～2000米以上的，一个连续分布的褶皱平缓、巨大的可溶性岩体。

景区内有规模庞大、构成复杂的地下河，有将各景点连接成一个统一的水文地质体和岩溶含水体，天坑、洞穴、天窗等共生或伴生，以石成林，形态各异。

典型的块状岩溶区，发育有完美的地下河系统，形成了成熟的高峰丛地貌，拥有举世闻名的洞内坑群、最集中分布的洞穴大厅、最大跨度的天生桥及典型洞穴沉积物、天窗群、最完整的石林带，以及独特天坑生态环境保留的钟乳石种类多样性，如天坑植物群落、化石群落和动物群落，这些资源都具有重要的科学研究意义以及极高的美学观赏价值。

此外，特殊的地质背景为当地人民提供了良好的生存环境，多民族融合留下了独特的少数民族民俗文化，具有非常好的开展地质遗迹保护和发展旅游事业的条件。

这里的石花石毛形状多样、晶莹剔透，精美绝伦，有的像玫瑰花、有的像富贵花、有的像康乃馨......面积之广，目前居世界发现之首，天然形成，鬼斧神工，令世界地质保护专家叹为观止，并为此设立了石花石毛保护区。有学者为此感慨道：“五岳归来不看山，万寿谷归来不看石。”
"	自驾：南丹火车站-南九线-X851- G323-S318-20342线-弄平隧道-双泉路-凤凰路-凤阳路-观音路-弄共峒-终点	8:30-17:30 	"       欣欣价-万寿谷成人票：128元起（省60元）；

特惠政策:
A.免票政策：身高1.2米以下（不含1.2米）儿童免费。
B.优惠政策：身高1.2（含）--1.4米（不含1.4米）之间儿童、70岁（不含）以上老人持身份证或老年证、现役军官、残疾人士持有效证件购景区优惠票 "		312	312	2
河池龙滩水电站	 广西·河池  	河池	NA	龙滩水电站是国家实施西部大开发和“西电东 送”的重点工程。 2001年7月1日开工建设，工程预算投资243亿元，计划于2007年7月实现首台机组发电，2008年12月全部机组发电。 建成后装机容量为540万千瓦，年发电量为187亿千瓦时。 龙滩水电站创造了三个世界之最——世界最高的碾压混凝土大坝、最大的地下厂房和提升高度最高的升船机，是仅次于三峡水电站的亚洲第二大水电工程。		NA	NA	NA	361	361	2
河池红水河	 广西·河池 广西南宁市马山县百龙滩镇大球村百龙滩水电站码头 	河池	NA	红水河位于中国广西壮族自治区西北部，为西江上游的别称。其上游为南盘江，在贵州省望谟县与北盘江汇合后称为红水河，下游与柳江汇合后称黔江。因流经红色岩系地区，河水呈红褐色，故名红水河。红水河全长638公里，流域面积3.32万平方公里（不包括南盘江和北盘江流域面积），年平均流量为696 亿立方米，落差756.5米，年降水量1200毫米。该河段多峡谷、险滩，水流湍急，不利船只航行，但水量大，落差集中，水力资源十分丰富，它的梯级开发已被中国政府列为国家重点开发项目。	自驾：南宁市区-安吉收费站-南都高速-马山县城-百龙滩镇-马山红水河景区	NA	NA	NA	374	374	5
河池下枧河	 广西·河池  	河池	NA	下枧河位于宜州市城北四公里处。河水碧绿，清澈透底，全程水路十二公里。河岸崖壁上留有一根扁担和一方手帕模样的石叶，相传是壮族歌仙刘三姐打柴的“扁担”和“汗巾”。崖前有个对歌台，由此上溯圣古龙，沿岸峰峦重迭，翠竹依依，奇峰怪洞，尽收眼底。下至三江岔口汇入柳江，沿途翠竹躬迎山歌悠扬，各景点都留下歌仙遗迹：传歌台、定情树、手巾岩、望妹石等。 下枧河湾水面宽阔，夹有平坦狭长的沙洲，卵石金黄，光彩夺目，游人可撑排泛舟，拾级探胜，绿洲寻趣。由下枧桥上溯二百米，水如压浪飞瀑，中枧大坝溢流，蔚为壮观。下枧河风光特点是水碧、竹翠、洞怪、峰奇，并且包含着刘三姐的传奇色彩。它是拍摄电影《刘三姐》的主要外景地。 沿着下枧河，游人还可以参观河两岸的流河寨、莫府山庄、三姐庙、以及三姐、阿牛、媒婆等故居，参与诸如碰蛋、背新娘、喝交杯酒、对歌等民俗活动。“碰蛋”是壮族男女青年定情的一种风俗活动，壮家男女若有情意，先对歌定情，如不会对歌，则双双到寨子的祠堂碰蛋。两蛋相碰，男女定姻缘。两破有缘有情，单破有情无缘，不破无缘无情，二只完好无缺，三年后再做理论。 凡是来到刘三姐故乡的游客，都有幸与寨中的“三姐”碰蛋定情。“背新娘”和“喝交杯酒”也是游人乐于参与的旅游项目，它可以让您领略到壮家人娶亲的那份“情趣”和“甜蜜”。“对歌”是让游人扮作陶李罗三位秀才与“三姐”对歌，再现了电影《刘三姐》中的情景，其乐无穷，风趣万分。		NA	NA	NA	388	388	4
河池白裤瑶原始村落	 广西·河池  	河池	NA	"白裤瑶瑶族有一个分支，自称“吉努”，由于这个民族中的男子都穿着长刚盖膝的白裤，所以人们称之为“白裤瑶”。总人口3万余人，主要分布在南丹东部地区的里湖乡、八圩乡，广西的河池和贵州的荔波也有少量聚居。白裤瑶人生性平和，特征明显。凡结婚前的男女都剃头留短发，结婚后的才蓄发。专家们认为：白裤瑶至今仍处于母系氏族社会向父系氏族社会的转型时期。其原始的生活，极度落后的生产方式，极度低下的生活水准，温文谦恭却又与世无争的社会风气，处在四周近在咫尺的现代文明包围之中，几十年来，现代文明却始终渗透不进去，其社会现象，是民族因素？是地理因素？是社会进化因素？这正是社会学、旅游学等所感兴趣之处。 王尚白裤瑶原始村落距里湖4.5公里,全屯共有84户332人，均属白裤瑶人口。王尚村位于里湖乡中部的的山间洼地中，三面环山，是一个环境相对封闭的小山村。村寨中仍然继承着古老的白裤瑶生活习俗，有溶洞与甘河地下河相通，具有进行特色村寨旅游开发的良好条件。王尚屯所处的盆地地势比较开阔，村寨内有一水塘，村寨前二公里处是甘河地下河的出露口，可以与甘河地河游线连接，作为特色村寨进行旅游开发。 为使南丹白裤瑶能成为广西乃至全国民俗文化的亮点及旅游资源王牌，我们拟开发这个原始村落，以便推动白裤瑶民族的发展，使白裤瑶民摆脱贫穷和愚昧。"		NA	NA	NA	352	352	4
凤山世界地质公园地质博物馆	 广西·河池 广西壮族自治区西北部的凤山县袍里乡坡心村 	河池	洞穴 避暑	"凤山国家地质公园博物馆位于中国第五大洞穴厅堂穿龙岩内，占地4200平方米，空间高度达100米，是我国目前利用天然洞穴建设的空间最大、钟乳石展品最多、格局最美、展示最奇特的地质博物馆，馆内设了图文灯箱展区、实物展区、科普演示及游客服务区、沙盘模型展区、凤山旅游商品及水景区共五个展区,在布展风格上把洞穴原生态和现代展览技术各种元素有机结合，突出色彩、灯光与洞穴的和谐;在布展内容上除原址遗留的地质遗存物，还收集了凤山国家地质公园其他景区以及全国各地的典型地质遗迹标本，是个典型的大型岩溶洞穴地质博物馆。
穿龙岩又称凤阳关位于县城西北角200米处，穿龙岩洞厅面积中国第七，世界第九。因奔腾数十里的乔音河下游流径松仁村进平包屯黑潭，从内龙山脚冒出一截后闯入岩洞直注县城，活象一条巨龙，隐而复现，穿岩入城，故古人名之日穿龙岩。穿龙岩宽约300米，高80米，碧江靠右边崖脚而流，潺潺作响；小道石路沿左边河岸盘环而上；岩顶密集石乳、石幔倒挂，绚丽多彩；水中青山倒映，宛如“世外桃源""。穿龙内洞左侧岩壁有一长50米、高10米的石刻长廊，古今文人墨客在这里留下了许多手迹。清未南宁官客宋福基，到此挥毫道“大华山川""；民国年间广西省主席黄旭初云游此地，挥笔道“奇山妙水，俯仰清高""石刻字体刚劲有力。据说古代旅游家徐霞客曾在这里驻足留墨。

"	"①早上8：00克从南宁出发，（约5个小时），约13：00到凤山县城用中餐后，之后乘车赴长寿之河——盘阳河的源头，凤山三门海国家地质公园（27公里，30分钟），乘船游览
世界级天窗（天坑）群（约60分钟），领略大自然鬼斧神工造就的地质奇观。（游览水上天坑后还可登山游览三门海山上游道。
②（自驾车）近   往凤山县县城     路与     平乐乡、江洲乡   路交叉
乘车路线：
起始地点——名称/位置——距景区公里数——如何到达景区
南宁——安吉站——360——大巴车
凤山——汽车总站——30——大巴车"	08:00—12:00   15:00—18:00 	"       68元。
特殊人群： A.免费政策： 儿童身高1.1米以下免票；国家级劳模免票 ；
B.优惠政策：儿童身高1.1-1.5米之间购儿童票20元；军官证 教师证 残疾证 学生证 记者证 半价 ；
   其他优惠以景区公布为准。 "		310	310	4
都安瑶岭河漂流	 广西·河池 河池市都安县下坳乡 	河池	NA	"都安瑶岭河漂流时间约为2.5小时，漂流全程约5.5公里，沿途90%以上河段穿越深山峡谷之间。途经16道河滩，8道弯，全程落差达160米，单级落差20米，形成了多个高低不同，形态各异的瀑布，这些瀑布时而飞流直下，时而碧波荡漾。
清澈的河水、欢快的鱼儿，使人忘却城市的喧嚣、世事的烦恼，充满回归自然的无穷魅力与乐趣，尽情徉淌于山水间，留连忘返！
"	"自驾：   
从南宁出发，走兰海高速公路，经都安收费站前往都安，再往河池方向，走国道210，经下坳收费站，直行到达景区。（G210-2767公里处）。  

公交：  
①南宁 民族广场 周末旅游专线车，车程2.5小时 
②河池 金城江 汽车站乘坐大巴车，车程1小时 
③柳州 柳州汽车站 汽车站乘坐大巴车，车程4小时"	NA	NA	NA	313	313	2
河池东兰县铜鼓博物馆	 广西·河池  	河池	NA	"铜鼓文化是壮族文化的重要组织部分。铜鼓是东兰民族文化中的奇珍异宝,在东兰县已有两千多年的历史。红水河沿岸的壮家，几乎村村有铜鼓。逢年过节，红白喜事，都要打铜鼓，喜庆吉祥，沿红水河两岸村寨是东兰壮族铜鼓文化艺术的深厚积淀区。据资料统计，目前全世界馆藏传世铜鼓2400多面，其中我国馆藏量1400面，广西馆藏量900多面，而东兰县现存量就达612面。铜鼓是东兰壮、瑶人民心中的神物。铜鼓文化流传时间之长、范围之广、影响之深，世所罕见。近年来，东兰铜鼓也走出山门，曾多次在县、市、自治区舞台表演。先后参加《中国有条红水河》、中央电视台《壮锦献给毛主席》等电视剧和电视专题片的拍摄，还在第四届全国民运会开幕式、首届中国金鸡百花电影节暨桂林山水节、“中华鼓王”大会、南宁国际民歌节开幕式等一系列庆典活动上表演。古老的东兰铜鼓，以其独特的魅力，饮誉大江南北。2004年5月被自治区文化厅正式命名为“广西铜鼓艺术之乡”。2006年4月，东兰铜鼓被入选第一批国家级非物质文化遗产名录。"		NA	NA	NA	366	366	2
河池流河寨	 广西·河池  	河池	NA	流河寨坐落在下枧河畔，是当年刘三姐生长过的地方，这小小的寨 子，象许多壮族特有的山寨一样，依山傍水而建，民风纯朴，好客和善唱山歌是这里最大特色。 　　寨子里有刘三姐、阿牛哥、媒婆、绵妹等人的故居，尽管年代久远，但依然保存着当年生活的模样，青石板的路径，层角的巴蕉树和院子里的图腾吉祥物，让人不由联想起当年刘三姐和阿牛哥恩恩爱爱，打柴捕鱼，潇洒休闲的田园生活，如今，刘三姐虽然已不复再现，但一代歌仙传留下来的山歌，正如人们所唱的那样： 　　　　　　　　　　　 三姐故乡风情多，连情会友唱山歌 　　　　　　　　　　　 如今广西成歌海，都是三姐传下来		NA	NA	NA	384	384	4
鸳鸯洞	 广西·河池 广西省河池市凤山县鸳鸯洞景区 	河池	洞穴	"鸳鸯洞位于凤山县城东面，凤凰山腰，海拔700余米，为云贵高原南缘岩溶中高位双层溶洞，洞中石柱、石笋、石幔琳琅满目，形态动人，栩栩如生，有龙腾虎跃，巨龙盘绕，大瀑奔流，也有奇浪飞溅，鸳鸯戏水，银碟飞舞。
洞口高7.5m，宽12m，景观秀丽，仰可手指日月，俯可畅饮鸳鸯泉。洞长480米，最宽处320米，岩厅最高点52米，面积为2.5万平方米，洞内大厅规模宏大，排名中国第十。
从洞口进入便是第一层洞，游程迂回全长1200米，洞中乳石峥嵘，气势恢宏，奇石造形精妙，宏大之处，景含群山之状，气势磅礴，石笋高达36.4m，排名世界第二，象擎天巨柱直插天空，20m以上高度的石笋约15个，6m左右高度的石笋更是不计其数，在多处聚集形成了奇特的洞中石林景观。洞内最大的石幔高约15m，宽6m，颜色洁白，酷似飞流直下的瀑布，刹那间结成了冰柱，凝固在这美丽的鸳鸯洞中。

"	沿G72行驶，在冲口村分离立交小桥朝南宁/柳州方向，在爱东中桥朝柳州北/宜州/重庆/G78方向，在叶茂分离立交中桥朝河池/贵州方向，进入G323，进入G210，沿G210行驶，进入G050，沿G050行驶，进入G210，沿G210行驶，进入G323，沿G323行驶，进入S318，沿S318行驶，进入20342线，沿20342线行驶，进入弄平隧道，沿弄平隧道行驶，进入20342线，沿20342线行驶，到达终点。	8:30—17:00。 	"     80元。
特殊人群： A.免费政策：儿童身高1.2米以下免票；

B.优惠政策：1.2—1.4米之间的儿童购票40元；70岁以上的老人凭身份证购票40元 。 "		386	386	2
崖宜风景区	 广西·河池 罗城县小长安镇 	河池	NA	"广西罗城县小长安镇""崖宜风景区"",从罗城向东行15公里的柏油路，就可抵达著名的小长安镇——崖宜风光所在地。在10多功能公里长的武阳江上，两岸翠竹青青，奇峰异彩目不遐接，山村炊烟袅袅；江水清澈见底，水中嬉戏的鱼儿清晰可见；舟行江上，水面波光粼粼，变化无穷。 　　在崖宜水坝下，可见无数叠水奔泻而下，声形兼备。船行20分钟，可到一约2000多平方米的沙洲，洲岸鹅卵石天然铺设，洲上自然草毯覆盖，在此开展野营聚舍或是进行日光浴都是绝妙的场所。类似的绿洲在上游半个小时的舟程处又有一个，而目面积比第一个更大，约有3000多平方米，同时两岸的景致严然是幅上好的山水画卷。武阳江两岸沿途有千年古松、龙角山、神龟下水、犀牛山、马口山、倍蕾山等众多景点，可供游人观赏，其中的龙角山像一条巨大的蛟龙从水底探出头来，一对龙角直立山上，龙身就潜在曲曲弯弯的武阳江里。整个武阳江10多公里长的风景河段一年四季水量适中、水质优良、河床坡降大小有变，很适宜开展游人乐而忘返的漂流旅游。"		NA	NA	NA	364	364	3
宜州白龙公园	 广西·河池 广西宜州市 	河池	NA	白龙公园位于宜州市内。景区有会仙山、白龙洞、百丈深井岩、炼丹岩、白云阉、翼王点将台、山谷祠、烈士陵园、江北石林等景点。 　　明崇祯十一年（1638）徐霞客入境旅游考察，踏勘白龙洞、龙隐洞等37处山洞与江河，历时30天，对境内景观赞美不绝。登会仙山（北山）雪花洞俯瞰城区时，写下“俯瞰旁瞩，心目俱动。忽幽风度隙，兰气袭人，奚啻两翅欲飞，更觉通体换骨矣。”会仙山风景区1984年被辟为白龙公园。		NA	NA	NA	397	397	5
河池将军之乡	 广西·河池  	河池	NA	"广西壮族自治区东兰县地处桂西北，云贵高原南缘，红水河中游；东傍金城江区，西界凤山县，南傍大化、巴马县，北邻南丹、天峨县，离自治区首府南宁市308公里，距河池市金城江镇130公里。323国道线过境。是红七军的发祥地,全国最早的革命根据地之一，是共和国人民军队早期将领韦拔群的故乡，是邓小平、张云逸曾经挥师浴血的战场。这块红色土地因养育了韦国清等五位共和国将军而荣佩""将军之乡""的美誉。东兰自然风光秀丽迷人红水河过境115公里，两岸群峰俊秀；江平田园景色如诗如画；拉甲山系雄秀奇；还有坡豪湖泊群、地下河、溶洞等都是旅游观光的好去处。说起东兰,最让人记住的是:它是右江革命根据地的策源地和心腹地，是 “拔哥”韦拔群的故乡；在这里，2180多人为革命献出了生命；这里是“将军之乡”，有韦国清、韦杰、覃健、韦祖珍、覃士冕等5位共和国将军。"		NA	NA	NA	356	356	5
河池长寿宫	 广西·河池  	河池	NA	长寿宫游览分为六个游览区 一、寿星探秘游览区：从“悬帘入宫”到“寿星探秘”，为长寿宫探秘之旅的起点。悬帘入宫拉开长寿探秘之旅帷幕，寿星探秘则由老寿星领着大家踏上探秘之旅的旅程。 二、圣母祝寿游览区：从“圣母祝寿”到“寿乡粮仓”，挖掘长寿第一个秘诀，即高尚的情操。如果说圣母祝寿体现孝心，而田园和粮仓既凝聚先民的辛勤劳作又体现圣母的庇护。 三、活力寿乡游览区：从“长寿门”到“寿乡爱河”，诠释长寿又一秘诀，即蓬勃向上的健康心态。有老顽童的寿星踏雪、有少女的寿乡狂欢、更有包容天下的爱河沐浴。 四、寿比南山游览区：从“长寿宴”到“寿星银丝”，本区域通过长寿宴等景点，既挖掘出长寿食品和高负氧离子等长寿秘诀，又昭示寿归南山的真谛。 五、福如东海游览区：从“福手论寿”到“千年一吻”，长寿探秘在这告一段落，福如东海也在本区域找到最好的诠释。 六、海底隧道游览区：从“珊瑚世界”到“海底森林”，觅得长寿秘诀取道海底隧道返回，既不破坏美好的心境，又梦幻般体会海底龙宫的光怪陆离，不得不感叹大自然的造化！		NA	NA	NA	315	315	3
宜州南山	 广西·河池 宜州城区南郊2公里处 	河池	NA	南山在宜州城区南郊2公里处，有摩崖诗刻数十处。 　　在南山麓有一山洞人称为龙隐洞，传说这里有地下通道穿过龙江河底可到达白龙洞。洞前峭壁上有宋代将军费忱平“安抚”瑶族起义领袖莫文察的“凯旋碑”和知州沙世坚镇压毛南起义首领莫文察的记事碑等十余幅。宋代将领狄青副将余靖有七言绝句狂草手笔刻在大石上，东西崖壁上刻有一楷体“寿”字，高4．2米、宽2．3米，据说到此处者方能为寿仙。 　　北面山麓有一小石泉，人称“寿泉”，四季不枯不涝，泉水清冽，蔚为奇观。 　　在南山北麓的龙隐洞前有寺为南山寺。旧称广化寺，宋真宗时曾赐御书16轴藏于寺侧御书阁中，历代重修，规模宏伟。清代慈禧太后寿诞，庆远府曾以南山寺景雕成檀木屏风献上。今寺庙已毁，尚存屋基遗址。		NA	NA	NA	391	391	5
河池恩村感恩洞	 广西·河池 河池南丹县恩村 	河池	NA	该洞洞内景致壮观，空气清新，洞体和钟乳石规模宏大，穿行其中可领略到不同的厅堂和廊道。有金碧辉煌的“南天门”、有惟妙惟肖的“神州火箭”和“美女照镜”，更有美轮美奂的“瑶妹闺房”。让您仿佛置身神秘梦幻世界，欢乐不断，流连忘返。		NA	NA	NA	300	300	3
广西龙滩大峡谷国家森林公园	 广西·河池 广西壮族自治区河池市天峨县龙滩大峡谷 	河池	森林 峡谷	"龙滩大峡谷国家森林公园位于广西天峨县城西6公里处，面积4172公顷，地质构造复杂，年代古老，为典型的岩溶峰丛、喀斯特地貌。景区内植被繁茂、古树参天、森林覆盖率高达96%，堪 称""浮在城市上空的原始森林公园""。
空气中含有大量对人体健康有益的负氧离子，含量超过城市内的100-150倍，还有各种植物挥发的植物精气杀菌素，成为进行森林浴的理想场所，是国家级森林公园、国家AAA级旅游景区。
"	NA	: 07:00—17:00 	140		348	348	3
河池长寿博物馆	 广西·河池  	河池	NA	巴马县长寿博物馆大楼共分两层，展厅总面积1500平方米，博物馆主要展示巴马的革命历史和长寿民族文化两大部分，其中民族展厅分别展示了巴马瑶、壮、汉等民族各方面史料。据长寿博物馆黄所长说，长寿博物馆将于一节一庆（河池铜鼓山歌艺术节和巴马瑶族自治县成立50周年大庆）时，即11月8日，全面向社会开放.		NA	NA	NA	384	384	5
河池姆洛甲女神峡	 广西·河池  	河池	NA	"米洛甲（米：壮语妈妈之意),壮族里的创世女神,一说为布洛陀之妻，另一说为布洛陀的母亲。在汉语里又译作“姆洛甲”或“姆六甲”。广西六甲镇的姆洛甲女神峡便由此命名。 相传姆六甲是一位造天地、造人类和万物的女神。她吹一口气，升到上面便成了天空;天空破漏了，抓把棉花去补就成为白云。天空造成了，她发现天小地大，盖不住，便用针线把地边缝缀起来，最后把线一扯，地缩小了，天能盖得住了。然而地又不平了，大地边沿都起了皱纹，高突起来的就是山，低洼下去的就成了江河湖海。她没有丈夫，只要赤身露体地爬到高山上，让风一吹，就可以怀孕，但孩子从腋下生下来。她见地上太寂寞，便又造了各种生物。她的生殖器很大，象个大岩洞，当风雨一来，各种动物就躲进里面去。 由于自身的繁衍对原始人类的极端重要性，壮侗语民族先民就把姆洛甲奉为生育大神，拜她为圣母。随着社会的发展，姆洛甲又变成主管生育的花婆母神、花婆王，成为己婚女子求子的偶像。在壮侗语族各民族中都有相关的神话传说。"		NA	NA	NA	335	335	5
