title	address	city	theme	introduce	traffic_guide	open_time	ticket_information	ticket_price	ticket_total	ticket_surplus	stars
南宁花山风景区	 广西·南宁 广西宁明德华路汽车总站二楼 	南宁	山脉 石刻	"花山风景区，是国家级重点风景名胜区,也是世界著名的风景区,她位于广西壮族自治区南宁地区西南部的宁明和龙州两境内，以古代壮族的大批岩画为主要景观，分布于2800多平方里范围之内，大壁画有64处，最集中的是花山和明江两处。
花山风景区风光分布在地域上具有连续性条带状的特点，200里沿江风光带左江古崖壁画为主体；500里公路沿线山水田园带以穿行于石灰岩峰、峰林洼地、河谷之间的风光为内容；100里南疆边关风光带以凭祥的友谊关、大新德天大瀑布等景观为重点。
花山,壮语叫“岜莱”,汉语译为“花花绿绿的石山”,位于广西崇左市宁明东南约15公里处花山屯北明江的东岸(耀达村对面)。
花山海拔为345米,岩画宽为172米,高约50米,共有111组,图象有1900余个,面积8800多平方米。包括人、马、狗、刀、剑、铜鼓和羊角钮钟等,画面人像皆半蹲式,造型古朴粗犷。最大高达3米,最小也有30厘米。专家推测花山岩画绘画年代距今约2500至2800年之间（春秋战国至西汉时期）。花山岩画堪称世界岩画史上的珍品,它是几千年古骆越文化的结晶和艺术瑰宝,是中华民族文化的璀璨明珠,也是世界考古学家研究不解的千古之谜,已被国务院列为国家级重点保护文物。
"	宁明花山岩画距南宁150公里、崇左市50公里，为南友高速公路。南宁吴圩机场有飞往全国各大城市的航班。湘桂铁路和国道322线穿越宁明县全境，乘坐火车到南宁或宁明后再去花山也很便捷。	9:00--18:00 	       80元 		328	328	2
南宁狮山公园	 广西·南宁 南宁市邕武路4号 	南宁	NA	"狮山公园位于南宁市五村岭大转盘旁,南临邕宾路,西靠邕武路,北临厢竹大道。公园总面积约80公顷,主体部分约71公顷,水面面积45000平方米,是自然山塘,水质不错。园内大致是四周凸起、中间成谷状低凹的地形,最高点螺蛳山顶海拔120.9米,最低点北部谷底海拔79.5米。园内山体起伏和缓,属典型丘陵地形。狮山公园于1997年正式开放,是南宁市八大公园之一,集观光、娱乐、饮食、健身等于一体。公园有棕榈园景区,竹文化景区,草地活动区(大草坪、馥香园、百草园),野趣山林区(映红坡、荷香坳、红豆谷、野趣烧烤区),水上景观区(旭日湖、月影湖、农事娱乐园), 健身娱乐区(竹影山庄、野战、山地运动、老人儿童活动)等十大景区。这里密林环抱,芳草如茵,桃花艳红,睡莲舒放,锦鲤嬉戏。公园以植物造景为主,注重生态效益和景观效益；以原有地形及条件,努力营造丘陵特色突出的自然山水景观。公园有“绿色翡翠”的美誉,每年到狮山公园游玩的游客达80万人次。"	可以在人民友爱路口(梦之岛金朝阳门前)乘坐212路到狮山公园下	NA	NA	NA	382	382	4
南宁凤凰谷	 广西·南宁 广西壮族自治区南宁市兴宁区三塘镇四塘凤凰谷 	南宁	峡谷 农家乐 游船	"凤凰谷，位于南宁市兴宁区四塘那笔村。进入峡谷，就发现有一个水潭，水潭两头是溪流，一头从山谷里缓缓而出，一头缓缓流向四塘，汇入邕江。这条溪流，人们称为四塘江。它的源头在大明山，经武鸣石愣水库，沿途又有众多山溪汇入。相传很久很久以前，有三只凤凰从远处飞到南宁，一只留在青秀山，两只被凤凰谷的美景迷住，留了下来，于是凤凰谷就有了生命，千年流水不断，树木郁郁葱葱。凤凰谷位于两山之间，左边的山因其形状像一只老虎，当地人将之称为虎山。右边的山虽然至今无名，但从虎山望去，山势像一只正在埋头喝水的凤凰，因而人们将这个峡谷称为凤凰谷。目前，凤凰谷已开发成为集纯天然风景、钓鱼、游泳、烧烤、划船、农家菜为一体的旅游项目，每当周末、节假日，都会有许多骑着自行车的“驴友”慕名而来，高峰时游客达到每天1000人。为了吸引更多游客，三塘镇政府将当地的风土民情融入风景区。今年5月11日，他们组织当地农民歌手在风景区举行了一场原汁原味的山歌对唱活动，同时组织当地人和游客共同跳起竹竿舞，让游客不仅可以欣赏风景，还可以体验当地的风情。
"	自驾：金洲路—金湖北路—朝长湖路方向—长湖路—在长湖立交左转进入厢竹大道—朝宾阳方向—进入邕宾立交桥—进入G322—进入昆仑大道—进入X025—到终点。	08:30—18:30 	"         欣欣成人门票价：25元起（省5元）；
特惠政策：
A.免票政策：儿童身高1.2米（含1.2米）以下免费。
B.优惠政策：学生持学生证、70岁以上老人持老年证购景区优惠票。 "		387	387	4
南宁南湖公园	 广西·南宁 广西省南宁市 	南宁	NA	南湖公园位于市区东南面，是一个融水体景观，亚热带园林风光于一体的公园。宽达９３万多平方米的南湖湖面明净如镜，碧波潋滟。南湖原为邕溪，本与邕江相连通，每当邕江发洪水时，江水就倒灌到溪中，将大量农田、房舍淹没。唐代景云年间，邕州司马吕仁征集民工，在此分流建堤，蓄水成湖，束住泛滥的洪水，这就是后来的南湖。以后人们利用湖畔植树栽花，修廊建亭，辟成风景区，1972年正式开辟为公园，以广种亚热带花卉和树木为主要特色。		NA	NA	NA	311	311	5
南宁石门森林公园	 广西·南宁 南宁市民族大道 118号 	南宁	NA	"石门森林公园坐落于南宁市民族大道延长线118号,距南宁市市中心5公里。公园面积68.4公顷,林面积50.3公顷,森林覆盖率可达90.7％。园内林木葱郁,环境幽静,泉甘、树绿、气清、山幽、亭雅、湖静,美丽的石门森林公园宛如碧绿晶莹的玉带点缀着都市南宁。它是以森林游憩、休闲娱乐为主要功能的城市森林公园,充分体现出生态性、现代性、高雅性和民族性,被称为“城市之肺”。经过几年的规划建设,已累计投资3000多万元。目前对外开放的景点有明湖山庄、果园、天然沐浴场、观赏区、烧烤服务区、蒙古包风味园、森林保健区、都市迷你车族等。"		NA	NA	NA	301	301	3
南宁动物园加勒比水世界	 广西·南宁 南宁市大学东路 	南宁	避暑 游乐场	"南宁动物园“加勒比水世界”项目占地面积约50亩，整体由水上世界、客服中心、水上拓展竞技区、集散广场、售货亭和其他环境配套设施等组成，众多水上游乐项目均为广西首次引进，也是目前国内城市动物园第一家，广西区内首家规模最大的“水上世界”主题游乐项目。凭58券，中奖会员就可以免费畅游这个欢乐的水世界！“加勒比旋风-水世界”按功能分为海啸冲浪区、极速滑道区、水上竞技区、特色SPA水疗区和欢乐儿童池。
海啸冲浪区是整个水世界最大的亮点，通过真空造浪设备能够掀起高达3米海啸般的巨浪，还能造出排浪、钻石浪、突出浪等6种浪群，让市民不必到大海就能亲身感受到海啸冲浪的乐趣；
极速滑道区里设有水上过山车、浪摆滑道、飞天梭大漩涡、飞碟滑道、四组合螺旋滑道等国内最新颖的急速水上项目，游客坐滑具内，从15米高处急速下滑，感受高空冲浪的刺激，深受喜欢挑战刺激的年轻人群喜爱；
水上竞技区里的“六并列竞技滑道”将为喜欢水上拓展竞技的游客提供有趣的水上竞技活动；
超级大喇叭滑道，游客们坐在特别设计的四叶草型浮圈里，可以感受上天入地的飞翔快乐！
比起大喇叭，巨兽碗滑道的起点更新更好玩，全新滑行体验带给你穿越时空的神奇之旅！
SPA水疗区设有水疗池、桑拿房等，花样多，有躺式气泡按摩浴、脚底针刺浴、冲击泉浴、大小腿按摩浴、脚底按摩浴、泡泡浴、立姿激流浴和干蒸、湿蒸等多种选择，通过水疗按摩和桑拿水疗，让您的疲惫在不知不觉中消失得无影无踪；
最受小朋友们欢迎的宝贝水城，有广阔的浅水区域，是大人们和小朋友们共享天伦，找回童真的天堂。
"	33路，76，4，58，大站车，66	10：30-22：00 	       130元，团体价10元 		373	373	3
南宁上林大龙湖	 广西·南宁 广西南宁市上林县西燕镇大龙湖景区 	南宁	峡谷 山脉 湖泊	"位于广西南宁市上林县西燕镇，南宁至梧州二级公路（324国道），从上林至马山二级公路到西燕，再沿西燕至大龙湖旅游公路可达，距首府南宁市160千米。大龙湖是人工拦蓄地下水而成的人造高山平湖，属喀斯特溶岩地貌高山平湖型自然风景旅游区。 　　景区由大龙湖和大龙洞两部分组成，总库容为1.51亿立方米，湖的最深处达180多米，湖中有14个天然小岛，湖面碧水连天，四周群山环抱，石峰依肩并立，青山倒影浑然一体。依傍湖岸的大龙洞有12个游览厅，每个大厅各有风光，钟乳石千姿百态，形状怪异。洞顶有3个天然的天窗，洞中有水，水中有洞，洞中见天，深邃曲折，奇景荟萃。第一厅高旷雄伟，洞顶悬石参差，景物盘根错节，俯仰皆是。左边为“仙女飞天，”右边为“雄鹰迎客”。第二厅为“动物世界”，其钟乳石形似狗、蛙、龟、蛇等。在第四厅里，天窗高悬，在日光的照射下、洞顶、洞底呈现出美丽的“石笋丛生”、“玉桂齐天”、“大鸟腾飞”、“金龙戏水”等景观。洞内还有“钟乳石林”、“万年神龟”、“大象饮水”、“七仙女晒裙”、“六十大罗汉”、“雄师相斗”、“牛郎织女银河相会”、“点兵台”等多组景观。在洞外还有“姜太公山”、“灯笼山”和“鲤鱼山”3座山峰构成了一幅美丽的“姜太公钓鱼图”。大龙湖景区以其秀美景色，被游人称为“中国的下龙湾”。景区开放后，先后完善了机动船、豪华游船等交通游览设施，游客可乘船游览秀美的湖色风光。
"	自驾路线：民生街-伦理路-新平路-S316-终点。	8:00-17:00 	         欣欣成人门票价（团队票）：45元起（省5元）； 		322	322	2
南宁友谊关	 广西·南宁 位于广西凭详市中越边境上 	南宁	NA	又称鸡陵关、界首关、大南关、镇夷关。位于广西凭详市中越边境上，关楼两边百余丈，如巨蟒分联两山之麓，气势磅礴，是嵌镶在中越边境上的一颗璀灿明珠。		NA	NA	NA	368	368	5
南宁乡村大世界	 广西·南宁 南宁市三塘镇乡村大世界(三塘派出所前行100米右转1.8公里) 	南宁	NA	南宁-乡村大世界位于南宁市兴宁区三塘镇蒙村，距市中心约15公里，距南宁市快速环道约6公里。乡村大世界占地1000多亩，是南宁威宁生态园有限责任公司规划建设的大型全生态休闲度假村，是一个集会议培训、餐饮住宿、运动娱乐、休闲度假、野战拓展等多功能、极具乡土风情，倡导健康休闲理念的大型度假生态园。		NA	NA	NA	356	356	2
南宁花花大世界	 广西·南宁 广西省南宁市武鸣县双桥镇伊岭工业区C—3 	南宁	NA	"南宁花花大世界园林产业示范园位于南宁市武鸣县双桥镇，由南宁花花大世界园林有限公司管理，是南宁市“136”重点工程建设项目之一，距南宁市仅16公里，都南高速公路和南武二级公路擦肩而过，交通极为便利。园区始建于2003年7月28日，于2005年10月1日正式对外开放。
黑熊南宁花花大世界的黑熊养殖区是西南、华南地区最大的黑熊繁殖饲养中心，现养殖有黑熊约130多头，是全南宁花花大世界国传统笼养动物园中最大的黑熊种群之一。此外，动物欢乐谷中还有梅花鹿、骆驼、德保矮马和孔雀等动物。花花超市于2005年3月动工，9月成型，总投资250万元人民币，占地面积12000平方米，是一座设施完善，设备先进，生产科技含量高的全区最大的联体式温室大棚，年生产量可达50万盆，品种达100多个，集花卉产销、科普和观光旅游于一体。主要生产兰科、天南星科、姜科、凤梨科、蕨类植物等荫生花卉和各种耐旱的沙漠植物。　宝巾园是南宁花花大世界园林产业示范园一期工程建设中重点打造的一个景点。宝巾园占地面积为58。14亩，是南宁市最大的宝巾花专类园。

"	"南宁市安吉客运站距景区16公里建议
1、客运站旁30米有到景区的公交专线车乘坐，每日9:00、11:00、13:00、16:00准时发车，周末及节假日视游客量增加车辆；
2、在安吉客运站内乘坐南宁至武鸣大巴，购票时注明花花大世界，大巴车隔10分钟发车 
南宁市火车站距景区26公里建议
乘坐801、41、32路公交车到达南宁安吉站，下车后往前步行30米有到景区的公交专线车站牌 
市中心万达商业广场距景区28公里建议
乘坐211、41、603路公交车到达南宁安吉站，下车后往前步行30米有到景区的公交专线车站牌 
   
自驾车、包车行走路线：一是从安吉高速路口进入，往武鸣方向在伊岭出入口下，往前200米左边即到；二是从安吉往南武二级公路行至都南高速公路伊岭出入口往左拐1500米右边即到。近都南高速公路伊岭出口200米"	NA	NA	NA	361	361	2
南宁动物园	 广西·南宁 南宁市西郊大学路3号 	南宁	NA	西郊动物园离南宁市中心稍远，位于南宁市最宽阔的道路――西乡塘大道中段，在广场乘四路公共汽车可到达。动物园占地四十多万平方米，园内有起伏的坡丘，迂回的湖泊，葱翠的竹木，其间错落有致地建有熊猫馆、大象馆、狮虎山、豹子房、河马馆、海豹池、长颈鹿馆、斑马场、蛇馆、鸟舍等式样各异的兽舍禽馆，令人仿佛置身于大自然。更有趣的是这里的许多动物实行笼外放养，游人可亲手喂食小白兔，逗弄小山羊，与孔雀一起漫步，让鸽子停在掌心，深得人与动物和平共处之乐。	市内乘4路公交车可到。	NA	NA	NA	361	361	2
南宁灵水	 广西·南宁  	南宁	NA	"灵水又名灵源，灵犀水，是一个天然泉水潭，位于武鸣县城南一公里处。传说泉中曾有两只灵犀鸟生活，时常在风平浪静时浮出水面,它们光彩四射,美丽无比，因以“灵水”名之。灵水水面宽达五千平方米，水深两到三米，潭水源于九股从石缝中涌出的清泉，它们急浪滔滔，气势磅礴，永流不断，人称“九龙喷水”。 灵水的奇特之处有两点：一是四季常清，清可见底，鱼窜虾游，历历在目，不管大涝或是大旱，它仍然不溢不涸，不混不浊。二是不管春夏秋冬，它的水温都保持在摄氏二十三度左右，是个天然游泳池，炎夏跃入水中，酷热顿消；冬天在水中浸泡，遍身温暖。一年四季到此游泳的人络绎不绝，还是国家体委游泳队的训练基地。"	在武鸣总站坐往灵水的车，2元即到。	NA	NA	NA	365	365	5
南宁金花茶公园	 广西·南宁 位于南宁市南湖大桥旁 	南宁	NA	位于南宁市南湖大桥旁，全园以茶科植物为主，突出“茶族皇后”---金花茶的特色，以植物造园为主，以迂回曲折的溪流、自然起伏的缓坡分隔、组合空间，是国内少见的茶花专类公园。	可乘坐公交601、607路。	NA	NA	NA	364	364	4
南宁隆安绿水江漂流	 广西·南宁 南宁市隆安县屏山乡渌水江河段 	南宁	NA	"该漂流线路位于屏山乡渌水江河段，漂流起点源自龙虎山自然保护区上游６公里。全长约１５公里，这一漂流段，犹如画屏，有皮筏相伴，有清泉入耳，有柔风轻拂。顺河道漂流，可以直通龙虎山。该河道河水时缓时急，源头至终点落差达１０６米。激流险滩处，惊险中奋力闯关，在这龙虎之景尽发各自的龙虎之威，而龙虎山的豪气无不令人有感于心，激情于怀。江面平静处，静静的或坐或卧于皮筏上，任由清风吹拂，爽爽的，惬意于心。蓝的天，白的云，青的山，绿的水，思绪仿佛凝固，意念渐渐地模糊，感觉如同卧于故乡的老樟树下，扑面而来的既有两岸的花香，也有河中的水气，沁人心脾。 绿水江漂流河段全长5.8公里,急滩中最高落差为4.5米,全程漂流时间3个个小时,沿江两岸茂林修竹,水质清澈,河道蜿蜒,既有急流险滩,又有平静湖面,既可以享受漂流的感觉,又可以欣赏溪河美景."		NA	NA	NA	335	335	4
南宁民族文物苑	 广西·南宁  	南宁	NA	广西是个多民族的地区，而首府南宁也聚居着壮、苗、瑶、侗、仫佬、毛难等３０多个少数民族的人民，各个民族有着丰富多彩的民俗风情。民族文物苑则浓缩了广西各民族的民族风俗、风情。它位于南宁市民族大道七一广场东侧的广西博物馆内，是博物馆为突出广西民族特色而专门开辟的场所。 文物苑的大门迎面是一个巨大的铜鼓励模型，鲜明地突出了广西是铜鼓之乡的特色。铜鼓，是我国古代青铜文化中的一朵奇葩，至今已有两千七百多年历史，广西是古代生产和使用铜鼓的主要地区，全国已出土的就占五百多个。文物苑收藏有三百二十多个铜鼓，其中北流县元靖镇水冲庵发现的云雷纹大铜鼓是广西最大的铜鼓，也是迄今世界上最大的铜鼓。 鼓面直径１６５厘米，高６７.５厘米，重约６００多斤，堪称铜鼓之王。铜鼓是铜锡合金铸成的一种特殊乐器，是古代壮族人民跳舞娱乐，拜神祭祀，练兵打仗时助兴的工具，更是贵族和头人财富与权力的象征。古书上说：“得鼓二三，便可僭号称王。”可见它在人们心目中的地位。	乘6、8、12、23路公交车可到达。	NA	NA	NA	361	361	3
南宁昆仑关	 广西·南宁 广西南宁市宾阳县昆仑镇昆仑关景区 	南宁	NA	昆仑关位于南宁市东北方５９公里处，昆仑山东侧。它是邕柳（南宁――柳州）、邕梧（南宁――梧州）公路必经的隘口。昆仑山巍峨峻险，谷深坡陡，地势险要，是南宁东北面的自然屏障，有“南方天险”之称，历来为兵家必争之地，历史上曾发生过９次战役，最大而且十分惨烈的是抗日战争时期的“昆仑关之战”。 １９３９年１２月１８日，中日双方在这里展开大战，双方主战的都是善打硬仗的部队；日方主力是参加台儿庄战役的坂垣旧部，被誉为“钢军”的第５师团；中方主力是当时装备最精良的、由杜聿明将军率领的第５军。中国军队在当地群众的支援下，血战十余天，终于收复了昆仑关。这是抗日战争期间继平型关、台儿庄作战胜利后的又一重大胜利。 战后，人们在山下修建了一座三门四柱石牌坊，山顶上也建有抗日阵亡将士公墓、纪念塔、碑亭，从牌坊到山顶有一道３３１级的石级道。国民党军政要人蒋介石、李宗仁、李济深、白崇禧、杜聿明等人有题词、题联或书刻碑文纪念这一战役。每年清明节前后，都有许多学生、群众到这里凭吊、瞻仰和祭扫。	南宁自驾： 金洲路---金湖北路---长湖路---厢竹大道---邕宾立交桥---G322---X028---到达终点。	NA	NA	NA	375	375	4
南宁天雹水库水利风景区	 广西·南宁 南宁市高新区附近 	南宁	NA	南宁天雹水库水利风景区位于南宁市高新区附近，距市区仅4公里，交通便利。库区总容量为1864万立方米。该景区自然环境优美，地理位置得天独厚，景区山清水秀、林木郁郁葱葱、湖水波光粼粼，空气新鲜无污染、湖中岛屿大小各异，是旅游、休闲、度假、康体、娱乐的旅游胜地。目前，景区内水上游乐设施齐备，可为游客提供水上旅游观光。此外，还修建了一条1.5公里的环山小道，设有高档次的标准游泳池，水库区域和沿岸也设有钓鱼、烧烤等各类旅游活动项目。		NA	NA	NA	335	335	2
南宁凤凰湖	 广西·南宁  	南宁	NA	凤凰湖原是一处水流湍急的河滩，古代曾在这里建有大王庙，因此俗称大王滩。１９５８年大跃进时期，政府组织人民在这里兴建水库，将水拦在凤凰山下，蓄水量达五亿四千万立方米，可灌溉２０多万亩农田，养殖大量鲜鱼，不但变害为宝，还由于美丽的水光山色，成了一处旅游风景区，人们以“凤凰湖”称之。 凤凰湖由外湖、里湖和数不清的汊湖组成，南北长８公里，东西宽９公里，面积约为２４６０万平方米。到凤凰湖游览，一是游艇游湖，坐在艇上一面吹着习习凉风，一面欣赏湖光山色，甚为惬意；一是到湖中划定的游泳区游泳，那宽阔的水面任人自由伸展，那种感觉是人工游泳池所不能比拟的。 凤凰湖风景区内还建有园林别墅式的度假村，人们都喜欢到这里开各种团体会议或欢度周末。凤凰湖距南宁３０多公里，驱车半个多小时即可到达，可当天来回，亦可小住一晚。	凤凰湖距南宁30多公里，驱车半个多小时即到，可当天来回，亦可小住一晚。	NA	NA	NA	304	304	3
南宁民族广场	 广西·南宁 广西南宁市中心民族大道 	南宁	广场	位于广西南宁市中心民族大道，可乘6路、34路、39路、205路、211路、213路等公交车到达。总面积为26670平方米，是广西民族精神的一个窗口，是八桂标志性的建筑，是南宁市的中心广场，是首府市民心仪的乐园，以及绿城又一道美丽的风景线。 广场的正前方是新中国三代领导核心毛泽东、邓小平、江泽民的巨幅彩色画像，巨画的一端是江泽民视察南宁的题词：“团结奋斗，振兴南宁”。会堂台阶前是一条大理石铺就的大路，贯通整个广场。广场呈圆形，由精美的大理石路面、大面积绿地和56个锦簇花坛组成，绿化面积8800平方米。广场中心周围有由绿草、花卉组成的各种不同的图案，把广场点缀成色彩斑斓的画卷。广场上的花岗岩地面搭配不同的颜色，和谐地拼成不同的图案，这些图案恰到好处地体现民族团结、人民团圆的寓意。南面中央是庄严的升旗台，每逢节假日和重大活动，这里的升旗仪式总会吸引众多的行人驻足。广场中心是用大理石铺成的大圆圈和大型旱地彩色灯光喷泉，在夜幕降临时，这彩色的喷泉伴随着悠和的音乐声，形成了一道亮丽的景观，吸引着无数游人前来观看。	可乘6路、34路、39路、205路、211路、213路等公交车到达。		   		315	315	5
南宁金伦洞	 广西·南宁  	南宁	NA	金伦洞位于马山县之南21公里的公路干线边，洞口离公路边仅数百米。 这里地表群山环抱，奇峰秀水树木阴森，自古以来就笼罩着神话般的色彩。就在敢花屯南侧的山窝里，有个豁然开朗的天然洞口，高约5米、宽约10米，一年四季静静地流淌着一条清水河， 河水明澈透明。从靠近洞口河上的飞桥进入洞口，琳琅满目的景色，会使人感觉到大自然的造化神奇莫测、无穷无尽。	"1、可乘南宁—马山的班车至金伦洞路口下车即到，车费25元，车程约2小时。 
 2、自驾车：从南宁出发，沿210国道北行，至杨圩镇附近见到“金伦洞入口”标志牌拐进，前行200米即到，全程2小时左右。"	NA	NA	NA	365	365	4
广西博物馆	 广西·南宁  	南宁	NA	在南宁市民族大道。1954年建馆，1978年新建陈列大楼。面积1．29万平方米。建筑立面对称，造型庄重，轮廓分明，美观大方，通透简洁，具有中国南方建筑风格和民族形式。主要有广西革命文物陈列、广西文物展、广西民俗展、古代铜鼓展等。	交通：乘6路公共汽车可达。	NA	NA	NA	350	350	3
南宁樱花谷主题乐园	 广西·南宁 广西省南宁市青秀区名族大道118号 	南宁	游乐场	"南宁樱花谷主题乐园位于风景秀丽的石门森林公园内，乐园四周樱花环抱，湖光山色，设有多项国内领先的大型游乐设施：有惊险刺激的狂呼、波涛翻滚、超级大摆锤、飓风飞椅、海盗船、激战鲨鱼岛、幽灵鬼屋；还有各种丰富多彩的儿童项目等。
在这里到处可见孩子们及家长的欢声笑语，家庭、朋友们之间的感情可在这里发挥得淋漓尽致、其乐融融。整个园区可观、可闻、可游、可赏、可疯狂、可闲逸……是一个诞生在南宁独一无二的欢乐与休闲并存的大型主题乐园。

"	"自驾车路线：  
在民族大道上 南宁会展中心对面石门森林公园内 
公共交通路线： 
6路、16路、25路、39路、42路、43路、52路、72路、76路、87路、90路、206路、213路、603路、609路、704路、706路到石门森林公园站下车即可。"	9:00—22:00 	     100元。 		319	319	3
南宁民生广场	 广西·南宁 广西南宁市中心邕江一桥北岸旁 	南宁	广场	位于广西南宁市中心邕江一桥北岸旁，是城市防洪体系和堤路园建设的重要组成部份。市内乘坐46、76、207、604等路公交车可达。广场与防洪堤顶齐平，面积约九万平方米，分为高架平台和滩涂公园两部分。其中高架平台面积约3万平方米，平台上建成了一个900平方米的音乐喷泉，绿化面积近5000平方米，当中配置了12根欢乐柱、慧眼、张拉膜等小品。滩涂公园面积约6万平方米，公园内建有40米，高6.3米的大型《戏水》浮雕，一道高8米，宽40米的人工瀑布。公园内绿树婆娑，石凳石椅错落有致，与隔江相望的休闲公园相映成趣。整个广场安设有轮廓灯、照射灯、星光灯和4个高30米的太阳灯。 站在民生广场东望，是民族大道西段延长线。从朝阳环交桥至江宾路口，全长377米，按民族大道的断面、风格、标准建设。工程的建成，打通了民族大道与江宾路的通道，形成了一条长约15千米的东西方向城市交通主轴线。林荫大道、绿色长廊、五彩灯光，每当夜幕降临，如织的游人在广场观赏绚丽的灯光，漫步广场眺望邕江夜景，享受清凉的江风，倾听音乐喷泉的美妙乐曲，其乐融融。今天，广场已成为一道亮丽的风景线以及旅游观光的新热点。	市内乘坐46、76、207、604等路公交车可达。		     电话咨询 		375	375	2
南宁人民公园（白龙公园）	 广西·南宁  	南宁	NA	人民公园又称白龙公园，因园内有一约七万平方米的白龙湖而得名。据宋史《舆地纪胜》记载，宋代名将狄青将军曾率军队在此驻扎，某日看见湖边有一群白羊，好像一条游动的白龙，所以就给此湖起名为白龙湖，可见白龙湖的得名已有上千年的历史了。 白龙公园靠近市中心，从朝阳广场步行是分钟左右即可到达。公园大门正对面，是一座林木葱茏、端严秀整的山坡，这便是公园的主体――望仙坡，有一条高１４１级、宽１０米的石阶直通山顶。相传晋人罗秀曾在南宁西面的罗秀山上修行得道成仙，望仙坡因与罗秀山遥相对望而得名。望仙坡顶上原建有祭祀狄青、孙沔、余靖、苏缄、王阳明、莽依图等对南宁有功的历史名人的“六公祠”，后被旧桂系军阀陆荣廷于１９１７年拆去，修建了一座炮台，这就是镇宁炮台。炮台用大青石砌成，为一座环形城堡，里面砌一高台，上面安置着一尊德国克鲁伯工厂１８９０年制造的大炮。	"1、可从市中心的朝阳广场步行10分钟左右到达。
 2、乘14、17、38、218路公交车前往。"	NA	NA	NA	389	389	5
广西民族博物馆	 广西·南宁 广西南宁 	南宁	NA	在南宁市民族大道。1954年建馆，1978年新建陈列大楼。面积1.29万平方米。建筑立面对称，造型庄重，轮廓分明，美观大方，通透简洁，具有中国南方建筑风格和民族形式。有“广西古代铜鼓展览”，铜鼓是我国南方古代少数民族的珍贵文物，是研究古代南方社会、政治、经济、文化重要的实物资料。		NA	NA	NA	316	316	2
白鹤观竹海旅游度假区	 广西·南宁 广西宾阳县武陵镇沙井村委白鹤山 	南宁	瀑布 漂流 道观	"白鹤观是古宾州著名八景之一，始建于宋代，已有近千年历史，曾为宾州本埠佛道香火最旺处。胜地群峰叠翠，山体环状起伏，前列龟象形胜，后叠鹤岭梅冈，幽谷泉鸣，溪流飞瀑，鸟语花香，自古是道徒修身养性、炼丹辟谷的风水宝地，也是文人墨客、达官贵人游玩的旅游胜地。重建扩建后的白鹤观殿堂宏伟，气势壮观，实为祈福纳祥、旅游观光的好去处。
白鹤观竹海生态旅游度假区以千年古庙白鹤观为核心，以中华道文化、竹文化为主题，建设中华道文化艺术、中华竹文化艺术、山水观光游览、竹海游乐、会议休闲养生度假等功能区，以道观、竹海、山泉、水库、峡谷、瀑布和民俗旅游为载体，打造广西最大的以中华道文化体验、竹海生态旅游、会议休闲养生度假、竹海探险探秘、户外训练、登山、水上娱乐、竹文化艺术科考体验、竹食文化等为主要特色的大型生态旅游休闲度假区。

"	"①白鹤观竹海生态旅游度假区离南宁90公里，一个小时的车程。离宾阳县城8公里。县城有公车及轻便三轮车往返白鹤观景区。 ②外地游客可先到宾阳县城转车前往。宾阳县城距南宁市80公里，距贵港市80公里，距柳州市150公里。南宁金桥客运站、贵港汽车总站、柳州汽车总站每天7：00——19：00有开往宾阳县城的直达快班。
③南宁方向的自驾车游客可沿南（南宁）梧（梧州）二级公路前往宾阳县城。走南（南宁）柳（柳州）高速的自驾车游客可在古辣出口下走横（横县）宾（宾阳）二级公路18公里直达白鹤观景区。"	8:30—17:30。 	"         30元。
特殊人群：A.免费政策：身高1.2米以下儿童免票；
B.优惠政策：身高1.2—1.4米的儿童购儿童票。 "		312	312	2
南宁邓颖超纪念馆	 广西·南宁 南宁市朝阳路3号 	南宁	NA	"2007年2月4日，是伟大的无产阶级革命家、政治家、著名社会活动家邓颖超同志103周年诞辰纪念日，设在南宁市朝阳路3号原高等法院旧址内的“邓颖超纪念馆”在南宁市隆重开展。 目前，“邓颖超纪念馆”第一期开放的一、二楼展厅面积为1000平方米，展览由“序厅”“南宁女儿”“求学任教”“革命征程”“建设时期”“相濡以沫”“走进永远”等7个部分组成，展出邓颖超同志各个历史时期的珍贵照片300余张以及部分邓颖超同志亲笔手迹、信件、留下的遗嘱、收藏的字画作品和生前穿过的衣服、鞋子等珍贵文物。 1904年2月4日,邓颖超出生在邕江北岸南宁镇台官邸,6岁时她随母亲离开南宁到广州、上海谋生,后辗转到了天津。 邓颖超纪念馆与邓颖超出生地隔街相望。"	"公交线路：41路，全程约3.5公里
1、从明秀东路步行约120米,到达友爱明秀路口站
2、乘坐41路,经过5站, 到达朝阳广场站（也可乘坐2）
3、步行约220米,到达邓颖超纪念馆"	NA	NA	NA	400	400	4
